question,worker,answer
1311,0,0.4416476
1311,1,0.43020595
1311,2,0.44393593
1311,3,0.48283753
1311,4,0.44851259
1311,5,0.48970252
1311,7,0.35011442
1311,8,0.59267735
1312,1,0.44622426
1312,2,0.44851259
1312,3,0.50114416
1312,4,0.43249428
1312,5,0.49427918
1312,6,0.60640732
1313,0,0.4576659
1313,1,0.4416476
1313,2,0.43935927
1313,3,0.46681922
1313,4,0.42334096
1313,5,0.48970252
1313,6,0.60640732
1313,7,0.32036613
1313,8,0.61327231
1314,0,0.43249428
1314,2,0.4416476
1314,4,0.35697941
1314,5,0.49427918
1314,7,0.35469108
1314,8,0.56521739
1315,0,0.43020595
1315,1,0.42105263
1315,2,0.43249428
1315,3,0.48970252
1315,6,0.4416476
1315,7,0.32036613
1315,8,0.54691076
1316,0,0.42791762
1316,1,0.41647597
1316,2,0.42105263
1316,5,0.44393593
1316,6,0.50343249
1316,7,0.32723112
1316,8,0.63615561
1317,0,0.40503432
1317,1,0.42791762
1317,2,0.44393593
1317,3,0.44393593
1317,5,0.43707094
1317,6,0.49199085
1317,7,0.2791762
1318,0,0.43478261
1318,1,0.42334096
1318,2,0.4187643
1318,4,0.37528604
1318,5,0.4576659
1318,6,0.43249428
1318,7,0.38672769
1318,8,0.58352403
1319,0,0.43020595
1319,1,0.42334096
1319,2,0.41418764
1319,4,0.40732265
1319,5,0.50114416
1319,6,0.47826087
1319,7,0.29061785
1319,8,0.62700229
1320,0,0.43478261
1320,2,0.43249428
1320,3,0.43249428
1320,4,0.40732265
1320,6,0.67734554
1320,8,0.57208238
1321,0,0.47368421
1321,1,0.41647597
1321,2,0.42334096
1321,4,0.43020595
1321,6,0.57437071
1321,7,0.23112128
1321,8,0.52402746
1322,0,0.40045767
1322,2,0.42791762
1322,3,0.45308924
1322,4,0.38672769
1322,6,0.64302059
1322,7,0.26315789
1323,0,0.44622426
1323,1,0.42105263
1323,2,0.40732265
1323,4,0.40503432
1323,5,0.50343249
1323,6,0.58352403
1323,7,0.29519451
1323,8,0.53318078
1324,0,0.4187643
1324,1,0.42334096
1324,2,0.43707094
1324,3,0.44851259
1324,4,0.38901602
1324,6,0.48970252
1324,7,0.38215103
1324,8,0.5583524
1325,0,0.40961098
1325,1,0.39588101
1325,2,0.41418764
1325,3,0.45308924
1325,4,0.34782609
1325,5,0.4805492
1325,6,0.49427918
1325,7,0.29519451
1325,8,0.51029748
1326,0,0.41189931
1326,1,0.4187643
1326,2,0.40045767
1326,6,0.55606407
1326,7,0.29061785
1326,8,0.49427918
1327,0,0.40961098
1327,1,0.40503432
1327,2,0.40503432
1327,3,0.42791762
1327,5,0.45308924
1327,6,0.54919908
1327,7,0.22196796
1327,8,0.60411899
1328,0,0.40045767
1328,1,0.40045767
1328,2,0.42334096
1328,3,0.46681922
1328,4,0.31350114
1328,5,0.41418764
1328,6,0.48283753
1328,7,0.35240275
1328,8,0.51487414
1329,0,0.42105263
1329,1,0.40503432
1329,2,0.41189931
1329,4,0.39816934
1329,5,0.41647597
1329,6,0.4416476
1329,7,0.26544622
1329,8,0.55606407
1330,0,0.40503432
1330,1,0.41647597
1330,2,0.41647597
1330,4,0.39588101
1330,5,0.45308924
1330,6,0.7208238
1330,7,0.30892449
1330,8,0.56750572
1331,0,0.42791762
1331,1,0.40045767
1331,2,0.40045767
1331,3,0.49427918
1331,4,0.36842105
1331,5,0.45537757
1331,6,0.5194508
1331,7,0.41189931
1331,8,0.52402746
1332,0,0.402746
1332,1,0.39588101
1332,2,0.40732265
1332,4,0.33180778
1332,5,0.47139588
1332,6,0.49885584
1332,7,0.33409611
1332,8,0.60640732
1333,0,0.40503432
1333,1,0.402746
1333,2,0.41647597
1333,3,0.44622426
1333,5,0.47368421
1333,6,0.53318078
1333,7,0.19908467
1333,8,0.49885584
1334,0,0.40045767
1334,1,0.40045767
1334,2,0.41647597
1334,3,0.46453089
1334,4,0.39130435
1334,5,0.45080092
1334,6,0.50343249
1334,8,0.55148741
1335,0,0.41647597
1335,1,0.402746
1335,2,0.39130435
1335,3,0.40732265
1335,4,0.36155606
1335,5,0.42562929
1335,6,0.5194508
1335,7,0.17162471
1335,8,0.54462243
1336,0,0.39130435
1336,1,0.39588101
1336,2,0.38672769
1336,4,0.38215103
1336,5,0.42105263
1336,7,0.28604119
1337,0,0.402746
1337,1,0.37528604
1337,2,0.40503432
1337,5,0.44393593
1337,6,0.58352403
1337,7,0.20823799
1337,8,0.52860412
1338,0,0.38901602
1338,1,0.40503432
1338,2,0.40732265
1338,5,0.45080092
1338,6,0.49885584
1338,7,0.33409611
1338,8,0.46910755
1339,0,0.40732265
1339,1,0.39359268
1339,2,0.38672769
1339,3,0.45308924
1339,4,0.4187643
1339,6,0.4416476
1339,7,0.29519451
1339,8,0.57208238
1340,0,0.40503432
1340,1,0.38443936
1340,2,0.40961098
1340,3,0.45080092
1340,4,0.30663616
1340,5,0.44622426
1340,7,0.3020595
1340,8,0.56521739
1341,0,0.41647597
1341,1,0.38901602
1341,4,0.34324943
1341,5,0.41647597
1341,6,0.49656751
1341,7,0.23798627
1342,0,0.39359268
1342,1,0.39130435
1342,2,0.39816934
1342,3,0.44622426
1342,4,0.35926773
1342,5,0.44851259
1342,6,0.4805492
1342,7,0.40961098
1342,8,0.49885584
1343,0,0.40732265
1343,1,0.38901602
1343,2,0.41189931
1343,5,0.44851259
1343,6,0.59038902
1343,7,0.48741419
1343,8,0.56521739
1344,0,0.39816934
1344,1,0.39130435
1344,2,0.39816934
1344,5,0.4187643
1344,6,0.57437071
1344,7,0.27002288
1344,8,0.54691076
1345,0,0.39359268
1345,1,0.36842105
1345,2,0.35697941
1345,4,0.38672769
1345,5,0.40503432
1345,6,0.49427918
1345,7,0.29519451
1345,8,0.45308924
1346,1,0.36155606
1346,2,0.37070938
1346,3,0.40045767
1346,4,0.29290618
1346,5,0.42334096
1346,6,0.40732265
1346,7,0.27002288
1346,8,0.46453089
1347,1,0.3798627
1347,2,0.40503432
1347,3,0.35469108
1347,4,0.41418764
1347,5,0.43020595
1347,6,0.43249428
1347,7,0.26773455
1347,8,0.57665904
1348,0,0.36613272
1348,1,0.35926773
1348,2,0.36842105
1348,3,0.39130435
1348,5,0.44622426
1348,6,0.48512586
1348,7,0.21052632
1348,8,0.52173913
1349,0,0.39130435
1349,1,0.37528604
1349,3,0.39816934
1349,4,0.35240275
1349,5,0.43249428
1349,7,0.19908467
1350,0,0.37070938
1350,1,0.37070938
1350,2,0.37299771
1350,4,0.33867277
1350,5,0.40503432
1350,6,0.50343249
1350,7,0.18764302
1350,8,0.4805492
1351,0,0.36842105
1351,1,0.36384439
1351,2,0.36842105
1351,3,0.37528604
1351,4,0.32951945
1351,5,0.40961098
1351,6,0.45537757
1351,7,0.28832952
1351,8,0.46224256
1352,1,0.38215103
1352,2,0.35926773
1352,3,0.41418764
1352,4,0.33867277
1352,5,0.42562929
1352,6,0.46453089
1352,8,0.49199085
1353,0,0.38443936
1353,1,0.37757437
1353,2,0.40045767
1353,3,0.402746
1353,4,0.3798627
1353,6,0.4576659
1353,7,0.2402746
1353,8,0.49427918
1354,0,0.37528604
1354,1,0.36155606
1354,2,0.36613272
1354,3,0.38215103
1354,4,0.31121281
1354,5,0.40045767
1354,6,0.4805492
1354,7,0.08695652
1354,8,0.46681922
1355,0,0.35469108
1355,2,0.36384439
1355,3,0.36155606
1355,4,0.33409611
1355,5,0.38215103
1355,6,0.32951945
1355,7,0.2791762
1355,8,0.40961098
1356,0,0.37299771
1356,1,0.36842105
1356,2,0.37070938
1356,3,0.38215103
1356,6,0.41647597
1356,7,0.25858124
1356,8,0.55377574
1357,0,0.39359268
1357,1,0.35926773
1357,2,0.38901602
1357,3,0.43020595
1357,6,0.44851259
1357,7,0.35926773
1357,8,0.55148741
1358,0,0.37070938
1358,1,0.34782609
1358,2,0.36613272
1358,3,0.37528604
1358,4,0.3180778
1358,5,0.41418764
1358,6,0.54004577
1358,7,0.2791762
1358,8,0.43478261
1359,0,0.3798627
1359,1,0.35697941
1359,2,0.37070938
1359,3,0.38901602
1359,4,0.3180778
1359,5,0.42791762
1359,6,0.43478261
1359,8,0.51029748
1360,0,0.36155606
1360,1,0.36842105
1360,3,0.38672769
1360,4,0.40732265
1360,5,0.42105263
1360,6,0.48741419
1360,7,0.15789474
1360,8,0.45995423
1361,0,0.35926773
1361,1,0.37070938
1361,2,0.36384439
1361,3,0.40732265
1361,4,0.35011442
1361,6,0.49427918
1361,7,0.10983982
1361,8,0.49199085
1362,0,0.37757437
1362,1,0.36155606
1362,2,0.37528604
1362,3,0.40503432
1362,4,0.35011442
1362,5,0.43478261
1362,6,0.54919908
1362,7,0.20823799
1362,8,0.48283753
1363,0,0.36613272
1363,1,0.35697941
1363,2,0.34324943
1363,3,0.3180778
1363,6,0.54004577
1363,7,0.20594966
1363,8,0.46910755
1364,0,0.38672769
1364,1,0.35697941
1364,2,0.3798627
1364,3,0.42334096
1364,4,0.37070938
1364,5,0.402746
1364,6,0.47826087
1364,8,0.59496568
1365,0,0.35240275
1365,1,0.35469108
1365,4,0.28832952
1365,5,0.43249428
1365,6,0.4416476
1365,7,0.3180778
1365,8,0.47368421
1366,1,0.35240275
1366,2,0.35240275
1366,4,0.37528604
1366,5,0.38443936
1366,6,0.43249428
1366,7,0.25171625
1366,8,0.45537757
1367,0,0.35011442
1367,1,0.35011442
1367,2,0.36613272
1367,3,0.41418764
1367,5,0.37528604
1367,6,0.44851259
1367,7,0.32265446
1367,8,0.45080092
1368,0,0.33638444
1368,2,0.35697941
1368,4,0.25400458
1368,5,0.36384439
1368,6,0.43935927
1368,7,0.15560641
1368,8,0.53546911
1369,1,0.34324943
1369,2,0.35697941
1369,3,0.35469108
1369,5,0.38215103
1369,6,0.49199085
1369,7,0.30892449
1369,8,0.40732265
1370,0,0.34782609
1370,1,0.34324943
1370,2,0.35697941
1370,3,0.36155606
1370,4,0.29977117
1370,5,0.38443936
1370,6,0.48741419
1370,8,0.45080092
1371,0,0.37757437
1371,1,0.36155606
1371,3,0.38443936
1371,4,0.32036613
1371,5,0.41647597
1371,6,0.50800915
1371,7,0.30663616
1371,8,0.56292906
1372,0,0.33638444
1372,1,0.3409611
1372,2,0.32951945
1372,3,0.35469108
1372,5,0.38901602
1372,6,0.52402746
1372,7,0.09610984
1372,8,0.48741419
1373,0,0.34782609
1373,1,0.32723112
1373,2,0.33409611
1373,3,0.37528604
1373,4,0.32265446
1373,5,0.35926773
1373,6,0.55606407
1373,7,0.32265446
1374,0,0.35697941
1374,1,0.35240275
1374,2,0.36842105
1374,3,0.34553776
1374,4,0.33409611
1374,5,0.39359268
1374,8,0.50114416
1375,0,0.35011442
1375,3,0.35011442
1375,4,0.31121281
1375,5,0.38215103
1375,6,0.46453089
1375,7,0.24485126
1375,8,0.57665904
1376,0,0.32951945
1376,1,0.32723112
1376,2,0.34553776
1376,5,0.35011442
1376,6,0.51487414
1376,7,0.26086957
1376,8,0.48741419
1377,2,0.36613272
1377,3,0.4187643
1377,4,0.32036613
1377,5,0.37528604
1377,6,0.4416476
1377,7,0.18535469
1378,0,0.3409611
1378,1,0.31578947
1378,2,0.34553776
1378,3,0.34782609
1378,5,0.36842105
1378,6,0.51716247
1379,0,0.32265446
1379,1,0.35011442
1379,2,0.35011442
1379,3,0.41418764
1379,4,0.29748284
1379,6,0.52631579
1379,7,0.33638444
1379,8,0.45537757
1380,2,0.3409611
1380,3,0.38443936
1380,4,0.27459954
1380,5,0.41418764
1380,6,0.51487414
1380,7,0.15789474
1380,8,0.46681922
1381,0,0.33638444
1381,1,0.33409611
1381,5,0.38215103
1381,6,0.45308924
1381,7,0.28604119
1381,8,0.4187643
1382,0,0.33638444
1382,1,0.35011442
1382,4,0.34324943
1382,5,0.40732265
1382,6,0.42562929
1382,7,0.30434783
1382,8,0.54462243
1383,0,0.34782609
1383,2,0.33867277
1383,4,0.32036613
1383,5,0.34782609
1383,6,0.36384439
1383,8,0.49427918
1384,0,0.35240275
1384,1,0.32265446
1384,2,0.32265446
1384,3,0.33180778
1384,5,0.40503432
1384,6,0.45080092
1384,7,0.16704805
1384,8,0.52631579
1385,0,0.34324943
1385,1,0.32951945
1385,2,0.35697941
1385,4,0.35011442
1385,6,0.53546911
1385,8,0.52631579
1386,0,0.36155606
1386,1,0.32265446
1386,2,0.35011442
1386,4,0.29061785
1386,5,0.40961098
1386,6,0.43707094
1386,7,0.37299771
1386,8,0.4576659
1387,0,0.33409611
1387,1,0.34782609
1387,2,0.35926773
1387,3,0.38901602
1387,4,0.33180778
1387,5,0.35011442
1387,6,0.49885584
1387,7,0.25400458
1388,0,0.35240275
1388,1,0.3180778
1388,2,0.32036613
1388,3,0.35926773
1388,5,0.36155606
1388,6,0.49199085
1388,7,0.27002288
1388,8,0.42334096
1389,0,0.33638444
1389,1,0.32723112
1389,2,0.3409611
1389,4,0.28604119
1389,5,0.37757437
1389,6,0.42105263
1389,7,0.11441648
1389,8,0.4576659
1390,0,0.33180778
1390,2,0.35697941
1390,6,0.5194508
1390,7,0.37070938
1390,8,0.42562929
1391,0,0.33867277
1391,2,0.31578947
1391,3,0.34324943
1391,5,0.37757437
1391,6,0.26773455
1391,8,0.46453089
1392,0,0.32951945
1392,1,0.3409611
1392,2,0.35240275
1392,3,0.37757437
1392,4,0.34324943
1392,5,0.37070938
1392,7,0.15102975
1392,8,0.52631579
1393,0,0.3180778
1393,1,0.31578947
1393,2,0.32951945
1393,3,0.36842105
1393,4,0.32494279
1393,5,0.36384439
1393,6,0.36842105
1393,7,0.29061785
1393,8,0.45308924
1394,0,0.31578947
1394,1,0.30892449
1394,3,0.37070938
1394,4,0.29748284
1394,5,0.35469108
1394,6,0.38215103
1394,7,0.14874142
1394,8,0.46224256
1395,0,0.32036613
1395,3,0.38215103
1395,6,0.38901602
1395,7,0.17620137
1395,8,0.45537757
1396,0,0.3020595
1396,1,0.31121281
1396,2,0.3020595
1396,3,0.35469108
1396,5,0.35697941
1396,6,0.44393593
1396,7,0.26086957
1397,0,0.32951945
1397,3,0.31578947
1397,4,0.27459954
1397,5,0.3798627
1397,6,0.44393593
1397,8,0.48512586
1398,0,0.32723112
1398,1,0.3180778
1398,3,0.35011442
1398,4,0.32494279
1398,5,0.35697941
1398,6,0.46224256
1398,7,0.29290618
1398,8,0.43249428
1399,0,0.32036613
1399,1,0.31121281
1399,2,0.32265446
1399,4,0.3020595
1399,6,0.45995423
1399,7,0.12128146
1399,8,0.34782609
1400,0,0.30663616
1400,1,0.3020595
1400,2,0.32265446
1400,3,0.40961098
1400,4,0.26086957
1400,5,0.37299771
1400,6,0.36842105
1400,7,0.2791762
1400,8,0.46681922
1401,0,0.3020595
1401,3,0.36842105
1401,4,0.25400458
1401,5,0.35011442
1401,6,0.36384439
1401,7,0.28604119
1402,0,0.32951945
1402,2,0.32265446
1402,3,0.40961098
1402,6,0.4576659
1402,7,0.15331808
1402,8,0.50343249
1403,0,0.29977117
1403,1,0.3020595
1403,2,0.33409611
1403,4,0.28146453
1403,5,0.34782609
1403,6,0.39588101
1403,7,0.32494279
1403,8,0.47597254
1404,0,0.32265446
1404,1,0.29977117
1404,2,0.30892449
1404,3,0.38443936
1404,4,0.33180778
1404,5,0.3798627
1404,6,0.34324943
1404,7,0.11441648
1404,8,0.42562929
1405,0,0.29519451
1405,1,0.30434783
1405,2,0.29748284
1405,3,0.34553776
1405,5,0.36842105
1405,7,0.16018307
1405,8,0.39130435
1406,1,0.29290618
1406,2,0.30892449
1406,3,0.3409611
1406,4,0.30434783
1406,6,0.46910755
1406,7,0.22883295
1407,0,0.34553776
1407,1,0.31350114
1407,3,0.35240275
1407,5,0.3798627
1407,6,0.51258581
1407,7,0.15789474
1407,8,0.47826087
1408,0,0.32036613
1408,1,0.30892449
1408,2,0.31350114
1408,3,0.29977117
1408,6,0.50800915
1408,7,0.21967963
1409,0,0.31121281
1409,2,0.30434783
1409,4,0.24713959
1409,5,0.32723112
1409,6,0.43020595
1409,7,0.21967963
1409,8,0.44851259
1410,0,0.33409611
1410,1,0.32036613
1410,2,0.32951945
1410,3,0.35011442
1410,4,0.25629291
1410,5,0.35240275
1410,6,0.46453089
1410,8,0.44622426
1411,0,0.30434783
1411,1,0.30434783
1411,3,0.37070938
1411,4,0.31578947
1411,5,0.36842105
1411,7,0.19221968
1411,8,0.52860412
1412,0,0.3180778
1412,1,0.3020595
1412,3,0.32723112
1412,4,0.24942792
1412,5,0.35469108
1412,6,0.49885584
1412,7,0.26086957
1412,8,0.40045767
1413,0,0.32494279
1413,1,0.3180778
1413,3,0.36155606
1413,4,0.30434783
1413,5,0.34324943
1413,7,0.19908467
1413,8,0.53546911
1414,0,0.30434783
1414,1,0.28604119
1414,2,0.30892449
1414,4,0.25400458
1414,6,0.37528604
1414,7,0.21052632
1414,8,0.43707094
1415,0,0.32723112
1415,1,0.30663616
1415,2,0.32265446
1415,3,0.36155606
1415,4,0.32494279
1415,5,0.36155606
1415,6,0.48512586
1415,7,0.28375286
1415,8,0.36155606
1416,0,0.31350114
1416,1,0.3020595
1416,2,0.30663616
1416,4,0.25171625
1416,5,0.33409611
1416,6,0.43020595
1416,7,0.25171625
1416,8,0.43020595
1417,0,0.30892449
1417,1,0.30434783
1417,2,0.31350114
1417,3,0.31578947
1417,4,0.30434783
1417,5,0.3798627
1417,6,0.46910755
1417,7,0.25171625
1417,8,0.48283753
1418,2,0.31121281
1418,3,0.33409611
1418,4,0.28604119
1418,6,0.43478261
1418,7,0.12814645
1418,8,0.43020595
1419,0,0.28604119
1419,2,0.32723112
1419,3,0.31350114
1419,4,0.28146453
1419,6,0.48970252
1419,7,0.23569794
1420,0,0.29519451
1420,1,0.28604119
1420,2,0.29977117
1420,3,0.31578947
1420,4,0.21967963
1420,5,0.37528604
1420,6,0.42791762
1421,0,0.30663616
1421,1,0.29519451
1421,2,0.32951945
1421,3,0.30892449
1421,4,0.21510297
1421,5,0.36155606
1421,6,0.33409611
1421,7,0.1395881
1421,8,0.37299771
1422,1,0.28375286
1422,2,0.29977117
1422,3,0.30663616
1422,4,0.25858124
1422,5,0.36384439
1422,6,0.48970252
1422,7,0.10297483
1422,8,0.42334096
1423,0,0.29519451
1423,1,0.28832952
1423,2,0.28375286
1423,3,0.35697941
1423,6,0.35011442
1423,7,0.18077803
1423,8,0.38672769
1424,0,0.2791762
1424,1,0.28832952
1424,2,0.30663616
1424,3,0.29977117
1424,4,0.26544622
1424,5,0.33409611
1424,6,0.47368421
1424,8,0.44622426
1425,0,0.31121281
1425,1,0.28832952
1425,2,0.28832952
1425,5,0.33867277
1425,6,0.38901602
1425,7,0.11441648
1425,8,0.45308924
1426,0,0.32951945
1426,1,0.3020595
1426,2,0.32036613
1426,3,0.34324943
1426,4,0.24942792
1426,5,0.3798627
1426,6,0.48741419
1426,7,0.25858124
1426,8,0.39588101
1427,1,0.2791762
1427,2,0.3020595
1427,3,0.30663616
1427,5,0.33409611
1427,6,0.46453089
1427,7,0.23798627
1427,8,0.38901602
1428,0,0.3020595
1428,1,0.29519451
1428,2,0.29977117
1428,3,0.35011442
1428,5,0.33180778
1428,6,0.42791762
1428,7,0.05720824
1428,8,0.46224256
1429,0,0.29290618
1429,1,0.28832952
1429,2,0.29061785
1429,3,0.35240275
1429,4,0.23112128
1429,5,0.3020595
1429,6,0.43249428
1429,7,0.12814645
1429,8,0.38672769
1430,0,0.29519451
1430,1,0.29748284
1430,2,0.30663616
1430,3,0.34553776
1430,5,0.33638444
1430,6,0.43020595
1430,7,0.08924485
1430,8,0.3798627
1431,0,0.28832952
1431,1,0.29519451
1431,2,0.3020595
1431,3,0.33638444
1431,4,0.28375286
1431,5,0.35469108
1431,6,0.29290618
1431,7,0.16018307
1431,8,0.37757437
1432,0,0.29977117
1432,1,0.28375286
1432,2,0.30663616
1432,3,0.32265446
1432,4,0.28146453
1432,5,0.35697941
1432,6,0.41647597
1432,7,0.22196796
1432,8,0.44851259
1433,0,0.29061785
1433,1,0.27231121
1433,2,0.27002288
1433,3,0.29061785
1433,5,0.33867277
1433,6,0.33409611
1433,7,0.16475973
1433,8,0.43478261
1434,0,0.27688787
1434,1,0.27231121
1434,2,0.29748284
1434,3,0.36384439
1434,4,0.25400458
1434,5,0.32265446
1434,6,0.40961098
1434,7,0.14187643
1434,8,0.39130435
1435,0,0.29748284
1435,2,0.28832952
1435,3,0.30434783
1435,4,0.28146453
1435,5,0.29748284
1435,6,0.33638444
1435,7,0.27459954
1435,8,0.42562929
1436,0,0.28604119
1436,1,0.28604119
1436,2,0.30663616
1436,3,0.33409611
1436,5,0.32036613
1436,6,0.33180778
1436,7,0.0228833
1437,0,0.2791762
1437,1,0.3020595
1437,2,0.30892449
1437,3,0.35469108
1437,4,0.23569794
1437,5,0.33638444
1437,6,0.50343249
1437,7,0.2791762
1437,8,0.50343249
1438,0,0.28375286
1438,1,0.29748284
1438,2,0.29748284
1438,3,0.30892449
1438,4,0.25171625
1438,5,0.32723112
1438,6,0.46453089
1438,7,0.14874142
1438,8,0.3798627
1439,0,0.28832952
1439,2,0.29977117
1439,3,0.34782609
1439,4,0.30663616
1439,6,0.402746
1439,7,0.18077803
1439,8,0.33638444
1440,0,0.31350114
1440,2,0.28604119
1440,3,0.3409611
1440,4,0.26315789
1440,5,0.34553776
1440,6,0.41189931
1440,8,0.44622426
1441,0,0.3020595
1441,1,0.29519451
1441,2,0.31350114
1441,3,0.36384439
1441,4,0.26773455
1441,5,0.37299771
1441,6,0.39130435
1441,7,0.15102975
1441,8,0.42334096
1442,0,0.27231121
1442,1,0.28832952
1442,4,0.32036613
1442,5,0.33180778
1442,6,0.43020595
1442,7,0.28604119
1443,0,0.28375286
1443,1,0.26773455
1443,2,0.29748284
1443,5,0.31578947
1443,6,0.34782609
1443,8,0.37757437
1444,0,0.27002288
1444,1,0.27459954
1444,2,0.29519451
1444,4,0.2173913
1444,5,0.32494279
1444,6,0.45537757
1444,8,0.45080092
1445,0,0.29290618
1445,1,0.2791762
1445,4,0.27002288
1445,5,0.32494279
1445,6,0.37528604
1445,8,0.45308924
1446,0,0.27688787
1446,1,0.27688787
1446,3,0.29977117
1446,4,0.29519451
1446,6,0.36613272
1446,7,0.08924485
1446,8,0.31350114
1447,0,0.28832952
1447,1,0.28146453
1447,2,0.30434783
1447,3,0.28832952
1447,5,0.31350114
1447,6,0.40045767
1447,7,0.18077803
1448,0,0.30663616
1448,2,0.28832952
1448,3,0.31121281
1448,4,0.25171625
1448,5,0.33638444
1448,6,0.36842105
1448,7,0.22196796
1448,8,0.39588101
1449,0,0.26773455
1449,1,0.2791762
1449,2,0.2791762
1449,3,0.3180778
1449,6,0.41189931
1449,7,0.06636156
1449,8,0.52173913
1450,0,0.27002288
1450,2,0.28832952
1450,3,0.31578947
1450,5,0.33409611
1450,6,0.36384439
1450,7,0.11441648
1450,8,0.44393593
1451,0,0.28832952
1451,1,0.29061785
1451,2,0.29977117
1451,3,0.31578947
1451,4,0.28604119
1451,5,0.33867277
1451,6,0.43020595
1451,8,0.4576659
1452,0,0.29519451
1452,1,0.28604119
1452,2,0.28146453
1452,3,0.27002288
1452,4,0.22425629
1452,5,0.33409611
1452,6,0.46224256
1452,7,0.16704805
1452,8,0.46910755
1453,1,0.3020595
1453,2,0.30663616
1453,3,0.3409611
1453,4,0.24942792
1453,5,0.34782609
1453,6,0.36842105
1453,7,0.13043478
1453,8,0.43249428
1454,0,0.26773455
1454,1,0.28146453
1454,2,0.29061785
1454,4,0.26315789
1454,5,0.29290618
1454,6,0.38672769
1454,7,0.12128146
1454,8,0.45537757
1455,1,0.26773455
1455,2,0.26086957
1455,3,0.34324943
1455,4,0.25858124
1455,5,0.32265446
1455,6,0.40503432
1455,7,0.13729977
1455,8,0.43478261
1456,0,0.25400458
1456,1,0.28146453
1456,2,0.29290618
1456,3,0.32494279
1456,4,0.28375286
1456,5,0.31350114
1456,7,0.22196796
1456,8,0.44393593
1457,0,0.27688787
1457,1,0.27231121
1457,2,0.29290618
1457,3,0.32723112
1457,4,0.29290618
1457,5,0.30434783
1457,6,0.36842105
1457,7,0.15102975
1458,0,0.29519451
1458,1,0.28604119
1458,2,0.29290618
1458,3,0.33180778
1458,4,0.25400458
1458,5,0.30892449
1458,6,0.42562929
1458,7,0.25400458
1458,8,0.40732265
1459,0,0.29748284
1459,1,0.26773455
1459,2,0.29748284
1459,4,0.28375286
1459,5,0.33409611
1459,6,0.42562929
1459,7,0.10755149
1459,8,0.42562929
1460,0,0.27231121
1460,1,0.2791762
1460,2,0.27002288
1460,4,0.23569794
1460,5,0.31578947
1460,6,0.45080092
1460,7,0.08466819
1460,8,0.38443936
1461,0,0.26544622
1461,2,0.27688787
1461,3,0.30892449
1461,4,0.26315789
1461,5,0.28146453
1461,6,0.34553776
1461,7,0.29519451
1461,8,0.402746
1462,0,0.29061785
1462,1,0.26086957
1462,2,0.26773455
1462,3,0.32723112
1462,4,0.25171625
1462,5,0.32723112
1462,6,0.33180778
1462,7,0.12356979
1462,8,0.35697941
1463,0,0.25171625
1463,1,0.26773455
1463,2,0.26544622
1463,3,0.31121281
1463,4,0.25171625
1463,5,0.28604119
1463,6,0.36384439
1463,7,0.07551487
1463,8,0.36842105
1464,0,0.27002288
1464,1,0.26086957
1464,2,0.27002288
1464,3,0.29748284
1464,4,0.25400458
1464,5,0.3180778
1464,7,0.04576659
1464,8,0.39359268
1465,0,0.28375286
1465,1,0.2791762
1465,2,0.27459954
1465,3,0.29290618
1465,5,0.32723112
1465,6,0.33638444
1465,7,0.24713959
1465,8,0.37070938
1466,0,0.29290618
1466,1,0.28146453
1466,2,0.28604119
1466,3,0.31350114
1466,4,0.21281465
1466,5,0.34553776
1466,6,0.43020595
1466,7,0.15789474
1467,0,0.27459954
1467,1,0.26086957
1467,3,0.31578947
1467,4,0.2173913
1467,5,0.35240275
1467,6,0.32265446
1467,7,0.15560641
1467,8,0.38901602
1468,0,0.27002288
1468,2,0.27002288
1468,4,0.2402746
1468,6,0.51258581
1468,7,0.15102975
1469,0,0.25171625
1469,2,0.29061785
1469,4,0.201373
1469,6,0.46453089
1469,7,0.24256293
1469,8,0.40503432
1470,1,0.28146453
1470,2,0.28375286
1470,3,0.30663616
1470,4,0.27459954
1470,5,0.29977117
1470,6,0.39588101
1471,0,0.26544622
1471,1,0.26086957
1471,2,0.25858124
1471,4,0.26315789
1471,5,0.31121281
1471,6,0.43249428
1471,7,0.15102975
1471,8,0.42334096
1472,0,0.2791762
1472,1,0.27459954
1472,2,0.28832952
1472,3,0.31121281
1472,4,0.25171625
1472,5,0.31121281
1472,6,0.29061785
1472,8,0.45080092
1473,1,0.27002288
1473,2,0.27002288
1473,6,0.53089245
1473,8,0.38672769
1474,0,0.25858124
1474,1,0.26544622
1474,2,0.27231121
1474,3,0.30892449
1474,6,0.34553776
1474,7,0.32265446
1474,8,0.46453089
1475,0,0.28146453
1475,1,0.26544622
1475,2,0.28604119
1475,3,0.32951945
1475,4,0.2173913
1475,5,0.32951945
1475,6,0.38215103
1475,7,0.18077803
1475,8,0.45537757
1476,0,0.2791762
1476,2,0.2791762
1476,3,0.33409611
1476,5,0.32036613
1476,6,0.2791762
1476,7,0.2402746
1476,8,0.43020595
1477,0,0.27459954
1477,1,0.26773455
1477,2,0.29061785
1477,3,0.30892449
1477,4,0.28375286
1477,6,0.41647597
1477,7,0.22654462
1477,8,0.4187643
1478,0,0.27002288
1478,1,0.25858124
1478,2,0.27459954
1478,4,0.29290618
1478,6,0.31578947
1478,7,0.15789474
1478,8,0.41647597
1479,0,0.26086957
1479,1,0.27002288
1479,2,0.26544622
1479,3,0.27231121
1479,4,0.24485126
1479,5,0.30663616
1479,6,0.38672769
1479,7,0.12356979
